,label,cls,id,sample,original_duration,segments_6sec,segment_type,segment_number,duration,start_sec,stop_sec,original_path,comment,path,count,original_dir_cls
1352,FalseSounds (118),0,2656,train,4,0,full_audio,0,4,0,4,CallsDataset\Ложь_посторонние_звуки\FalseSounds (118).mp3,augs-- gen repeat white_noise mny avg echo pink_noise,dataset\train\false\FalseSounds (118) id-2656.mp3,7,Ложь_посторонние_звуки
1353,FalseSounds (118),0,2658,train,4,0,full_audio,0,4,0,4,CallsDataset\Ложь_посторонние_звуки\FalseSounds (118).mp3,augs-- gen repeat mx2y avg pink_noise,dataset\train\false\FalseSounds (118) id-2658.mp3,7,Ложь_посторонние_звуки
1354,FalseSounds (118),0,2660,train,4,0,full_audio,0,4,0,4,CallsDataset\Ложь_посторонние_звуки\FalseSounds (118).mp3,augs-- gen repeat white_noise mn2y mxy avg echo,dataset\train\false\FalseSounds (118) id-2660.mp3,7,Ложь_посторонние_звуки
1355,false (4),0,2661,test,59,18,segment,0,6,0,6,calls\false\false (4).mp3,augs-- ,dataset\test\false (4) id-2661.mp3,1,false
1356,FalseSounds (119),0,2662,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (119).mp3,augs-- ,dataset\train\false\FalseSounds (119) id-2662.mp3,6,Ложь_посторонние_звуки
1357,FalseSounds (119),0,2664,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (119).mp3,augs-- gen repeat white_noise mny avg echo pink_noise,dataset\train\false\FalseSounds (119) id-2664.mp3,6,Ложь_посторонние_звуки
1358,FalseSounds (119),0,2666,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (119).mp3,augs-- gen repeat white_noise mn2y avg reverse,dataset\train\false\FalseSounds (119) id-2666.mp3,6,Ложь_посторонние_звуки
1359,FalseSounds (119),0,2668,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (119).mp3,augs-- gen repeat white_noise mny mx2y noised_echo pink_noise,dataset\train\false\FalseSounds (119) id-2668.mp3,6,Ложь_посторонние_звуки
1360,FalseSounds (119),0,2670,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (119).mp3,augs-- gen repeat white_noise relu mx2y noised_echo pink_noise,dataset\train\false\FalseSounds (119) id-2670.mp3,6,Ложь_посторонние_звуки
1361,FalseSounds (119),0,2672,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (119).mp3,augs-- gen repeat mny mxy,dataset\train\false\FalseSounds (119) id-2672.mp3,6,Ложь_посторонние_звуки
1362,FalseSounds (12),0,2674,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (12).mp3,augs-- ,dataset\train\false\FalseSounds (12) id-2674.mp3,7,Ложь_посторонние_звуки
1363,FalseSounds (12),0,2675,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (12).mp3,augs-- gen repeat mn2y pink_noise,dataset\train\false\FalseSounds (12) id-2675.mp3,7,Ложь_посторонние_звуки
1364,FalseSounds (12),0,2677,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (12).mp3,augs-- gen repeat white_noise relu avg noised_echo reverse,dataset\train\false\FalseSounds (12) id-2677.mp3,7,Ложь_посторонние_звуки
1365,FalseSounds (12),0,2679,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (12).mp3,augs-- gen repeat white_noise mn2y mxy echo pink_noise,dataset\train\false\FalseSounds (12) id-2679.mp3,7,Ложь_посторонние_звуки
1366,FalseSounds (12),0,2681,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (12).mp3,augs-- gen repeat white_noise mxy echo pink_noise,dataset\train\false\FalseSounds (12) id-2681.mp3,7,Ложь_посторонние_звуки
1367,FalseSounds (12),0,2683,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (12).mp3,augs-- gen repeat mn2y pink_noise,dataset\train\false\FalseSounds (12) id-2683.mp3,7,Ложь_посторонние_звуки
1368,FalseSounds (12),0,2685,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (12).mp3,augs-- gen repeat pink_noise,dataset\train\false\FalseSounds (12) id-2685.mp3,7,Ложь_посторонние_звуки
1369,FalseSounds (120),0,2686,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (120).mp3,augs-- ,dataset\train\false\FalseSounds (120) id-2686.mp3,6,Ложь_посторонние_звуки
1370,FalseSounds (120),0,2688,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (120).mp3,augs-- gen repeat mn2y echo reverse,dataset\train\false\FalseSounds (120) id-2688.mp3,6,Ложь_посторонние_звуки
1371,FalseSounds (120),0,2690,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (120).mp3,augs-- gen repeat white_noise mn2y mxy avg pink_noise,dataset\train\false\FalseSounds (120) id-2690.mp3,6,Ложь_посторонние_звуки
1372,FalseSounds (120),0,2692,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (120).mp3,augs-- gen repeat relu,dataset\train\false\FalseSounds (120) id-2692.mp3,6,Ложь_посторонние_звуки
1373,FalseSounds (120),0,2694,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (120).mp3,augs-- gen repeat white_noise mny avg pink_noise,dataset\train\false\FalseSounds (120) id-2694.mp3,6,Ложь_посторонние_звуки
1374,FalseSounds (120),0,2696,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (120).mp3,augs-- gen repeat echo,dataset\train\false\FalseSounds (120) id-2696.mp3,6,Ложь_посторонние_звуки
1375,FalseSounds (121),0,2698,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (121).mp3,augs-- ,dataset\train\false\FalseSounds (121) id-2698.mp3,7,Ложь_посторонние_звуки
1376,FalseSounds (121),0,2699,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (121).mp3,augs-- gen repeat relu mx2y echo pink_noise,dataset\train\false\FalseSounds (121) id-2699.mp3,7,Ложь_посторонние_звуки
1377,FalseSounds (121),0,2701,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (121).mp3,augs-- gen repeat white_noise avg echo,dataset\train\false\FalseSounds (121) id-2701.mp3,7,Ложь_посторонние_звуки
1378,FalseSounds (121),0,2703,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (121).mp3,augs-- gen repeat relu mxy slow_down noised_echo reverse,dataset\train\false\FalseSounds (121) id-2703.mp3,7,Ложь_посторонние_звуки
1379,FalseSounds (121),0,2705,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (121).mp3,augs-- gen repeat white_noise avg,dataset\train\false\FalseSounds (121) id-2705.mp3,7,Ложь_посторонние_звуки
1380,FalseSounds (121),0,2707,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (121).mp3,augs-- gen repeat mn2y avg echo pink_noise,dataset\train\false\FalseSounds (121) id-2707.mp3,7,Ложь_посторонние_звуки
1381,FalseSounds (121),0,2709,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (121).mp3,augs-- gen repeat white_noise relu echo,dataset\train\false\FalseSounds (121) id-2709.mp3,7,Ложь_посторонние_звуки
1382,FalseSounds (122),0,2710,val,4,0,full_audio,0,4,0,4,CallsDataset\Ложь_посторонние_звуки\FalseSounds (122).mp3,augs-- ,dataset\val\false\FalseSounds (122) id-2710.mp3,7,Ложь_посторонние_звуки
1383,FalseSounds (122),0,2711,val,4,0,full_audio,0,4,0,4,CallsDataset\Ложь_посторонние_звуки\FalseSounds (122).mp3,augs-- gen repeat relu mxy avg slow_down pink_noise,dataset\val\false\FalseSounds (122) id-2711.mp3,7,Ложь_посторонние_звуки
1384,FalseSounds (122),0,2713,val,4,0,full_audio,0,4,0,4,CallsDataset\Ложь_посторонние_звуки\FalseSounds (122).mp3,augs-- gen repeat mn2y slow_down noised_echo reverse pink_noise,dataset\val\false\FalseSounds (122) id-2713.mp3,7,Ложь_посторонние_звуки
1385,FalseSounds (122),0,2715,val,4,0,full_audio,0,4,0,4,CallsDataset\Ложь_посторонние_звуки\FalseSounds (122).mp3,augs-- gen repeat white_noise mny pink_noise,dataset\val\false\FalseSounds (122) id-2715.mp3,7,Ложь_посторонние_звуки
1386,FalseSounds (122),0,2717,val,4,0,full_audio,0,4,0,4,CallsDataset\Ложь_посторонние_звуки\FalseSounds (122).mp3,augs-- gen repeat white_noise relu mx2y slow_down echo pink_noise,dataset\val\false\FalseSounds (122) id-2717.mp3,7,Ложь_посторонние_звуки
1387,FalseSounds (122),0,2719,val,4,0,full_audio,0,4,0,4,CallsDataset\Ложь_посторонние_звуки\FalseSounds (122).mp3,augs-- gen repeat white_noise mny mx2y slow_down,dataset\val\false\FalseSounds (122) id-2719.mp3,7,Ложь_посторонние_звуки
1388,FalseSounds (122),0,2721,val,4,0,full_audio,0,4,0,4,CallsDataset\Ложь_посторонние_звуки\FalseSounds (122).mp3,augs-- gen repeat mn2y mx2y,dataset\val\false\FalseSounds (122) id-2721.mp3,7,Ложь_посторонние_звуки
1389,false (4),0,2722,test,59,18,segment,1,6,3,9,calls\false\false (4).mp3,augs-- ,dataset\test\false (4) id-2722.mp3,1,false
1390,FalseSounds (123),0,2723,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (123).mp3,augs-- ,dataset\train\false\FalseSounds (123) id-2723.mp3,6,Ложь_посторонние_звуки
1391,FalseSounds (123),0,2725,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (123).mp3,augs-- gen repeat relu mxy reverse,dataset\train\false\FalseSounds (123) id-2725.mp3,6,Ложь_посторонние_звуки
1392,FalseSounds (123),0,2727,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (123).mp3,augs-- gen repeat relu avg pink_noise,dataset\train\false\FalseSounds (123) id-2727.mp3,6,Ложь_посторонние_звуки
1393,FalseSounds (123),0,2729,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (123).mp3,augs-- gen repeat relu avg echo reverse,dataset\train\false\FalseSounds (123) id-2729.mp3,6,Ложь_посторонние_звуки
1394,FalseSounds (123),0,2731,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (123).mp3,augs-- gen repeat white_noise mxy slow_down noised_echo pink_noise,dataset\train\false\FalseSounds (123) id-2731.mp3,6,Ложь_посторонние_звуки
1395,FalseSounds (123),0,2733,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_посторонние_звуки\FalseSounds (123).mp3,augs-- gen repeat,dataset\train\false\FalseSounds (123) id-2733.mp3,6,Ложь_посторонние_звуки
1396,FalseSounds (124),0,2735,train,8,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (124).mp3,augs-- ,dataset\train\false\FalseSounds (124) id-2735.mp3,7,Ложь_посторонние_звуки
1397,FalseSounds (124),0,2736,train,8,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (124).mp3,augs-- gen mny mxy avg slow_down noised_echo pink_noise,dataset\train\false\FalseSounds (124) id-2736.mp3,7,Ложь_посторонние_звуки
1398,FalseSounds (124),0,2738,train,8,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (124).mp3,augs-- gen white_noise mny avg echo reverse pink_noise,dataset\train\false\FalseSounds (124) id-2738.mp3,7,Ложь_посторонние_звуки
1399,FalseSounds (124),0,2740,train,8,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (124).mp3,augs-- gen white_noise slow_down,dataset\train\false\FalseSounds (124) id-2740.mp3,7,Ложь_посторонние_звуки
1400,FalseSounds (124),0,2742,train,8,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (124).mp3,augs-- gen mny mx2y avg echo pink_noise,dataset\train\false\FalseSounds (124) id-2742.mp3,7,Ложь_посторонние_звуки
1401,FalseSounds (124),0,2744,train,8,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (124).mp3,augs-- gen white_noise relu noised_echo pink_noise,dataset\train\false\FalseSounds (124) id-2744.mp3,7,Ложь_посторонние_звуки
1402,FalseSounds (124),0,2746,train,8,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (124).mp3,augs-- gen white_noise mx2y avg echo pink_noise,dataset\train\false\FalseSounds (124) id-2746.mp3,7,Ложь_посторонние_звуки
1403,FalseSounds (125),0,2747,val,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (125).mp3,augs-- ,dataset\val\false\FalseSounds (125) id-2747.mp3,6,Ложь_посторонние_звуки
1404,FalseSounds (125),0,2749,val,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (125).mp3,augs-- gen repeat mn2y pink_noise,dataset\val\false\FalseSounds (125) id-2749.mp3,6,Ложь_посторонние_звуки
1405,FalseSounds (125),0,2751,val,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (125).mp3,augs-- gen repeat white_noise mny mxy avg echo,dataset\val\false\FalseSounds (125) id-2751.mp3,6,Ложь_посторонние_звуки
1406,FalseSounds (125),0,2753,val,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (125).mp3,augs-- gen repeat white_noise mn2y mxy slow_down pink_noise,dataset\val\false\FalseSounds (125) id-2753.mp3,6,Ложь_посторонние_звуки
1407,FalseSounds (125),0,2755,val,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (125).mp3,augs-- gen repeat relu pink_noise,dataset\val\false\FalseSounds (125) id-2755.mp3,6,Ложь_посторонние_звуки
1408,FalseSounds (125),0,2757,val,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_посторонние_звуки\FalseSounds (125).mp3,augs-- gen repeat mny avg reverse,dataset\val\false\FalseSounds (125) id-2757.mp3,6,Ложь_посторонние_звуки
1409,FalseSounds (126),0,2759,train,9,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (126).mp3,augs-- ,dataset\train\false\FalseSounds (126) id-2759.mp3,6,Ложь_посторонние_звуки
1410,FalseSounds (126),0,2761,train,9,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (126).mp3,augs-- gen white_noise relu mxy echo pink_noise,dataset\train\false\FalseSounds (126) id-2761.mp3,6,Ложь_посторонние_звуки
1411,FalseSounds (126),0,2763,train,9,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (126).mp3,augs-- gen white_noise mxy slow_down,dataset\train\false\FalseSounds (126) id-2763.mp3,6,Ложь_посторонние_звуки
1412,FalseSounds (126),0,2765,train,9,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (126).mp3,augs-- gen white_noise mn2y reverse,dataset\train\false\FalseSounds (126) id-2765.mp3,6,Ложь_посторонние_звуки
1413,FalseSounds (126),0,2767,train,9,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (126).mp3,augs-- gen mny mxy noised_echo pink_noise,dataset\train\false\FalseSounds (126) id-2767.mp3,6,Ложь_посторонние_звуки
1414,FalseSounds (126),0,2769,train,9,2,segment,0,6,0,6,CallsDataset\Ложь_посторонние_звуки\FalseSounds (126).mp3,augs-- gen mny mx2y,dataset\train\false\FalseSounds (126) id-2769.mp3,6,Ложь_посторонние_звуки
